Year,Ward code,Borough,Ward,Name,Party,Votes,Elected,Rank,Ballot position,Party position,Num candidates
2010,00ASGX,Hillingdon,South Ruislip,"Kauffman, Allan G.",Cons,2499,True,2,5,2,9
2010,00ASGX,Hillingdon,South Ruislip,"Kelly, Judy A.",Cons,2450,True,3,6,3,9
2010,00ASGX,Hillingdon,South Ruislip,"Cryan, Alister S.",Lib Dem,1340,False,4,1,1,9
2010,00ASGX,Hillingdon,South Ruislip,"Gardner, Ingeld T.",Lab,1270,False,5,2,1,9
2010,00ASGX,Hillingdon,South Ruislip,"Jones, Brenda A.",Lab,1237,False,6,4,2,9
2010,00ASGX,Hillingdon,South Ruislip,"Pattenden, Cliff",Lab,1163,False,7,8,3,9
2010,00ASGX,Hillingdon,South Ruislip,"Leonard, Christine A.",Lib Dem,1151,False,8,7,2,9
2010,00ASGX,Hillingdon,South Ruislip,"Watts, Nicholas M.",Lib Dem,1082,False,9,9,3,9
2010,00ASGY,Hillingdon,Townfield,"Allen, Lynne",Lab,3282,True,1,1,1,9
2010,00ASGY,Hillingdon,Townfield,"Curling, Peter A.",Lab,3054,True,2,3,2,9
2010,00ASGY,Hillingdon,Townfield,"Sansarpuri, Robin",Lab,3014,True,3,6,3,9
2010,00ASGY,Hillingdon,Townfield,"Brar, Hardev S.",Cons,1471,False,4,2,1,9
2010,00ASGY,Hillingdon,Townfield,"Pal, Dharam",Cons,1297,False,5,5,2,9
2010,00ASGY,Hillingdon,Townfield,"Verma, Amit P.",Cons,1284,False,6,8,3,9
2010,00ASGY,Hillingdon,Townfield,"Leighter, Hilary F.",Lib Dem,688,False,7,4,1,9
2010,00ASGY,Hillingdon,Townfield,"Upcott, David G.",Lib Dem,602,False,8,7,2,9
2010,00ASGY,Hillingdon,Townfield,"Wingrove-Owens, Diana L.",Lib Dem,506,False,9,9,3,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Barrett, Josephine M.",Cons,3434,True,1,1,1,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Cooper, George E.",Cons,3177,True,2,3,2,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Yarrow, David A.",Cons,2972,True,3,9,3,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Bartlett, Margaret M.",Lab,1281,False,4,2,1,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Holland, Eileen",Lib Dem,1279,False,5,4,1,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Moore, Norrette P.",Lab,1226,False,6,6,2,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Richards, Trevor A.T.",Lab,1060,False,7,7,3,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Mathen, Kim M.",Lib Dem,1015,False,8,5,2,9
2010,00ASGZ,Hillingdon,Uxbridge North,"Vernazza, Jennifer",Lib Dem,960,False,9,8,3,9
2010,00ASHA,Hillingdon,Uxbridge South,"Cooper, Judy",Cons,2478,True,1,2,2,9
2010,00ASHA,Hillingdon,Uxbridge South,"Burrows, Keith E.",Cons,2423,True,2,1,1,9
2010,00ASHA,Hillingdon,Uxbridge South,"Routledge, David W.",Cons,2334,True,3,8,3,9
2010,00ASHA,Hillingdon,Uxbridge South,"Dhillon, Mahan S.",Lab,1486,False,4,4,1,9
2010,00ASHA,Hillingdon,Uxbridge South,"Cox, Rebecca E.",Lib Dem,1429,False,5,3,1,9
2010,00ASHA,Hillingdon,Uxbridge South,"Nunn, Robert P.M.",Lab,1405,False,6,6,2,9
2010,00ASHA,Hillingdon,Uxbridge South,"Tiwari, Shiva",Lab,1235,False,7,9,3,9
2010,00ASHA,Hillingdon,Uxbridge South,"Mason, Fiona J.",Lib Dem,1071,False,8,5,2,9
2010,00ASHA,Hillingdon,Uxbridge South,"Penny, Barry J.",Lib Dem,878,False,9,7,3,9
2010,00ASHB,Hillingdon,West Drayton,"Bull, Michael J.D.",Cons,2650,True,1,2,1,6
2010,00ASHB,Hillingdon,West Drayton,"Buttivant, Paul J.",Cons,2352,True,2,3,2,6
2010,00ASHB,Hillingdon,West Drayton,"Macdonald, Anita G.",Lab,2183,True,3,5,2,6
2010,00ASHB,Hillingdon,West Drayton,"Choudhary, Nadia R.",Cons,1979,False,4,4,3,6
2010,00ASHB,Hillingdon,West Drayton,"Auchombit, Prakash P.K.",Lab,1567,False,5,1,1,6
2010,00ASHB,Hillingdon,West Drayton,"Sowe, Mustapha",Lab,1518,False,6,6,3,6
2010,00ASHC,Hillingdon,West Ruislip,"Corthorne, Philip N.",Cons,3285,True,1,1,1,9
2010,00ASHC,Hillingdon,West Ruislip,"Riley, John",Cons,3242,True,2,7,3,9
2010,00ASHC,Hillingdon,West Ruislip,"Crowe, Brian C.",Cons,3222,True,3,2,2,9
2010,00ASHC,Hillingdon,West Ruislip,"Towner, Carolyn J.",Lib Dem,1129,False,4,8,2,9
2010,00ASHC,Hillingdon,West Ruislip,"Weisenberger, Nicola A.C.",Lib Dem,1021,False,5,9,3,9
2010,00ASHC,Hillingdon,West Ruislip,"Patankar, Salil S.",Lib Dem,946,False,6,4,1,9
2010,00ASHC,Hillingdon,West Ruislip,"Jones, Allan",Lab,895,False,7,3,1,9
2010,00ASHC,Hillingdon,West Ruislip,"Rawana, Sabbie",Lab,691,False,8,6,3,9
2010,00ASHC,Hillingdon,West Ruislip,"Pitrola, Amritlal C.L.",Lab,618,False,9,5,2,9
2010,00ASHD,Hillingdon,Yeading,"Allam, David R.",Lab,2734,True,1,1,1,9
2010,00ASHD,Hillingdon,Yeading,"Duncan, Janet",Lab,2651,True,2,3,2,9
2010,00ASHD,Hillingdon,Yeading,"Garg, Sidharath",Lab,2571,True,3,4,3,9
2010,00ASHD,Hillingdon,Yeading,"Brown, Maria",Cons,1848,False,4,2,1,9
2010,00ASHD,Hillingdon,Yeading,"Randhawa, Jaswinder K.",Cons,1725,False,5,7,3,9
2010,00ASHD,Hillingdon,Yeading,"Mand, Gursharan",Cons,1693,False,6,5,2,9
2010,00ASHD,Hillingdon,Yeading,"Marshall, Alison C.",Lib Dem,741,False,7,6,1,9
2010,00ASHD,Hillingdon,Yeading,"Reap, Margaret B.",Lib Dem,621,False,8,8,2,9
2010,00ASHD,Hillingdon,Yeading,"Toms, Leonard C.",Lib Dem,578,False,9,9,3,9
2010,00ASHE,Hillingdon,Yiewsley,"Gilham, Dominic",Cons,1777,True,1,2,1,9
2010,00ASHE,Hillingdon,Yiewsley,"Kemp, Peter",Cons,1716,True,2,6,3,9
2010,00ASHE,Hillingdon,Yiewsley,"Harmsworth, Paul K.",Lab,1574,True,3,3,1,9
2010,00ASHE,Hillingdon,Yiewsley,"Kemp, Elizabeth H.",Cons,1549,False,4,5,2,9
2010,00ASHE,Hillingdon,Yiewsley,"Morse, John V.",Lab,1351,False,5,8,2,9
2010,00ASHE,Hillingdon,Yiewsley,"Ryerson, Peter M.",Lab,1323,False,6,9,3,9
2010,00ASHE,Hillingdon,Yiewsley,"Jaffer, Jeff",Lib Dem,905,False,7,4,2,9
2010,00ASHE,Hillingdon,Yiewsley,"Brown, Gay",Lib Dem,830,False,8,1,1,9
2010,00ASHE,Hillingdon,Yiewsley,"Kumar, Naresh",Lib Dem,820,False,9,7,3,9
2010,00ATFY,Hounslow,Bedfont,"Gupta, Sachin",Lab,1538,True,1,4,2,9
2010,00ATFY,Hounslow,Bedfont,"Mammatt, Hazel E.",Cons,1498,True,2,6,1,9
2010,00ATFY,Hounslow,Bedfont,"Bruce, Thomas J.",Lab,1460,True,3,3,1,9
2010,00ATFY,Hounslow,Bedfont,"Morgan, Norcliffe O.",Lab,1414,False,4,7,3,9
2010,00ATFY,Hounslow,Bedfont,"Pruden, Bernard M.",Cons,1399,False,5,8,2,9
2010,00ATFY,Hounslow,Bedfont,"Sanchez, Rodrigo",Cons,1364,False,6,9,3,9
2010,00ATFY,Hounslow,Bedfont,"Jhooti, Rajinder S.",Lib Dem,976,False,7,5,3,9
2010,00ATFY,Hounslow,Bedfont,"Braby, Patricia J.",Lib Dem,780,False,8,2,2,9
2010,00ATFY,Hounslow,Bedfont,"Banerji, Reetendra N.",Lib Dem,756,False,9,1,1,9
2010,00ATFZ,Hounslow,Brentford,"Cadbury, Ruth M.",Lab,2466,True,1,4,1,9
2010,00ATFZ,Hounslow,Brentford,"Harmer, Matthew J.",Lab,2287,True,2,8,3,9
2010,00ATFZ,Hounslow,Brentford,"Collins, Melvin B.",Lab,2141,True,3,5,2,9
2010,00ATFZ,Hounslow,Brentford,"Dakers, Andrew S.",Lib Dem,1663,False,4,6,2,9
2010,00ATFZ,Hounslow,Brentford,"Bleakley, Tracey P.",Cons,1466,False,5,1,1,9
2010,00ATFZ,Hounslow,Brentford,"Bleakley, Tracey P.",Cons,1466,False,6,2,2,9
2010,00ATFZ,Hounslow,Brentford,"Bourke, Joseph G.",Lib Dem,1394,False,7,3,1,9
2010,00ATFZ,Hounslow,Brentford,"Ford, Colin N.P.",Cons,1332,False,8,7,3,9
2010,00ATFZ,Hounslow,Brentford,"Naqvi, Mona Z.",Lib Dem,947,False,9,9,3,9
2010,00ATGA,Hounslow,Chiswick Homefields,"Mcgregor, Gerald A.R.",Cons,2920,True,1,3,1,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Todd, John R.",Cons,2704,True,2,7,3,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Oulds, Robert",Cons,2591,True,3,4,2,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Thomas, Julie V.",Lib Dem,1864,False,4,6,1,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Glennerster, Ann",Lab,1466,False,5,1,1,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Hopper, David E.",Lab,1301,False,6,2,2,7
2010,00ATGA,Hounslow,Chiswick Homefields,"Soley, Anita",Lab,1224,False,7,5,3,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Hearn, Thomas S.",Cons,2756,True,1,4,2,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Barwood, Felicity A.",Cons,2698,True,2,3,1,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Lynch, Paul K.J.",Cons,2675,True,3,5,3,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Ballentyne, Phyllis A.",Lib Dem,2070,False,4,2,1,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Atkinson, Judith",Lab,1380,False,5,1,1,7
2010,00ATGB,Hounslow,Chiswick Riverside,"Yates, Valerie",Lab,1148,False,6,7,3,7
2010,00ATGB,Hounslow,Chiswick Riverside,"O'Brady, Niamh",Lab,1129,False,7,6,2,7
2010,00ATGC,Hounslow,Cranford,"Chatt, John W.",Lab,2318,True,1,3,1,6
2010,00ATGC,Hounslow,Cranford,"Dhillon, Poonam",Lab,2261,True,2,4,2,6
2010,00ATGC,Hounslow,Cranford,"Sangha, Sohan S.",Lab,2228,True,3,6,3,6
2010,00ATGC,Hounslow,Cranford,"Bowdrey, Leslie C.",Cons,1313,False,4,1,1,6
2010,00ATGC,Hounslow,Cranford,"Butt, Iqbal A.",Cons,1286,False,5,2,2,6
2010,00ATGC,Hounslow,Cranford,"Emmambokus, Shafick A.",Cons,1009,False,6,5,3,6
2010,00ATGD,Hounslow,Feltham North,"Bowen, Robert M.",Cons,2493,True,1,1,1,7
2010,00ATGD,Hounslow,Feltham North,"Wilson, Allan",Cons,1740,True,2,6,3,7
2010,00ATGD,Hounslow,Feltham North,"Hutchison, Gillian L.K.",Cons,1713,True,3,5,2,7
2010,00ATGD,Hounslow,Feltham North,"Yates, Sydney E.",Lab,1627,False,4,7,3,7
2010,00ATGD,Hounslow,Feltham North,"Dhaliwal, Sukhbir S.",Lab,1515,False,5,2,1,7
2010,00ATGD,Hounslow,Feltham North,"Dudee, Dharmpal S.",Lab,1483,False,6,3,2,7
2010,00ATGD,Hounslow,Feltham North,"Edwards, Douglas C.C.",Lib Dem,819,False,7,4,1,7
2010,00ATGE,Hounslow,Feltham West,"Botterill, Colin J.",Cons,2233,True,1,2,1,7
2010,00ATGE,Hounslow,Feltham West,"Cooper, John H.",Lab,2123,True,2,3,1,7
2010,00ATGE,Hounslow,Feltham West,"Harris, Barbara E.A.",Cons,2084,True,3,4,2,7
2010,00ATGE,Hounslow,Feltham West,"Mitchell, Alan",Lab,1916,False,4,6,2,7
2010,00ATGE,Hounslow,Feltham West,"Scarlett, Sarah L.",Lab,1865,False,5,7,3,7
2010,00ATGE,Hounslow,Feltham West,"Khan, Koisor",Cons,1571,False,6,5,3,7
2010,00ATGE,Hounslow,Feltham West,"Bennett, Joan M.",Lib Dem,1368,False,7,1,1,7
2010,00ATGF,Hounslow,Hanworth,"Morgan-Watts, Andrew A.M.",Cons,1478,True,1,6,3,7
2010,00ATGF,Hounslow,Hanworth,"Hughes, David M.",Lab,1467,True,2,4,2,7
2010,00ATGF,Hounslow,Hanworth,"Barber, Alan",Lab,1443,True,3,1,1,7
2010,00ATGF,Hounslow,Hanworth,"Daraz, Ann",Cons,1330,False,4,2,1,7
2010,00ATGF,Hounslow,Hanworth,"Daraz, Michael J.",Cons,1327,False,5,3,2,7
2010,00ATGF,Hounslow,Hanworth,"Malhotra, Mukesh",Lab,1222,False,6,5,3,7
2010,00ATGF,Hounslow,Hanworth,"Smith, Robert J.A.",Lib Dem,914,False,7,7,1,7
2010,00ATGG,Hounslow,Hanworth Park,"Stewart, Rebecca L.",Cons,2382,True,1,6,2,7
2010,00ATGG,Hounslow,Hanworth Park,"Williams, Beverley S.",Cons,2162,True,2,7,3,7
2010,00ATGG,Hounslow,Hanworth Park,"Jabbal, Paul",Cons,2120,True,3,3,1,7
2010,00ATGG,Hounslow,Hanworth Park,"Bayley, Adrian",Lab,1633,False,4,1,1,7
2010,00ATGG,Hounslow,Hanworth Park,"Chaudri, Abid J.",Lab,1298,False,5,2,2,7
2010,00ATGG,Hounslow,Hanworth Park,"Sra, Anant V.S.",Lab,1212,False,6,5,3,7
2010,00ATGG,Hounslow,Hanworth Park,"Martin, Simon T.",Lib Dem,1180,False,7,4,1,7
2010,00ATGH,Hounslow,Heston Central,"Gill, Mohinder S.",Lab,2739,True,1,3,2,6
2010,00ATGH,Hounslow,Heston Central,"Dhillon, Gopal S.",Lab,2692,True,2,2,1,6
2010,00ATGH,Hounslow,Heston Central,"Vaught, Peta V.",Lab,2383,True,3,6,3,6
2010,00ATGH,Hounslow,Heston Central,"Dhillon, Amarjit S.",Cons,1998,False,4,1,1,6
2010,00ATGH,Hounslow,Heston Central,"Malik, Karamat A.",Cons,1798,False,5,5,3,6
2010,00ATGH,Hounslow,Heston Central,"Lakhanpaul, Bhupindar K.",Cons,1793,False,6,4,2,6
2010,00ATGJ,Hounslow,Heston East,"Kaur, Kamaljit",Lab,2767,True,1,2,1,6
2010,00ATGJ,Hounslow,Heston East,"Lal, Gurmail S.",Lab,2623,True,2,4,2,6
2010,00ATGJ,Hounslow,Heston East,"Mann, Amritpal S.",Lab,2589,True,3,5,3,6
2010,00ATGJ,Hounslow,Heston East,"Kenton, Michael J.",Cons,1560,False,4,3,2,6
2010,00ATGJ,Hounslow,Heston East,"Dhiri, Meenu",Cons,1387,False,5,1,1,6
2010,00ATGJ,Hounslow,Heston East,"Poulos, Stefano, A.",Cons,1204,False,6,6,3,6
2010,00ATGK,Hounslow,Heston West,"Bath, Rajinder S.",Lab,2957,True,1,2,1,9
2010,00ATGK,Hounslow,Heston West,"Hughes, Elizabeth P.",Lab,2599,True,2,7,2,9
2010,00ATGK,Hounslow,Heston West,"Rajawat, Shantanu S.",Lab,2382,True,3,9,3,9
2010,00ATGK,Hounslow,Heston West,"Athwal, Gubachan S.",Cons,1587,False,4,1,1,9
2010,00ATGK,Hounslow,Heston West,"Grewal, Sukhjit K.",Cons,1511,False,5,6,2,9
2010,00ATGK,Hounslow,Heston West,"Mattu, Ragveer",Cons,1263,False,6,8,3,9
2010,00ATGK,Hounslow,Heston West,"Braby, Bernard W.",Lib Dem,820,False,7,3,1,9
2010,00ATGK,Hounslow,Heston West,"Elliott, Alan L.",Lib Dem,810,False,8,5,3,9
2010,00ATGK,Hounslow,Heston West,"Butt, Mohammad S.",Lib Dem,804,False,9,4,2,9
2010,00ATGL,Hounslow,Hounslow Central,"Bath, Lily",Lab,3057,True,1,2,1,7
2010,00ATGL,Hounslow,Hounslow Central,"Grewal, Ajmer",Lab,2865,True,2,4,2,7
2010,00ATGL,Hounslow,Hounslow Central,"Grewal, Pritam S.",Lab,2787,True,3,5,3,7
2010,00ATGL,Hounslow,Hounslow Central,"Dillon, Prianka C.N.G.",Cons,1814,False,4,3,1,7
2010,00ATGL,Hounslow,Hounslow Central,"Quick, Christine M.",Cons,1592,False,5,7,3,7
2010,00ATGL,Hounslow,Hounslow Central,"Hafeez, Mohammad F. T.",Cons,1515,False,6,6,2,7
2010,00ATGL,Hounslow,Hounslow Central,"Ali, Syed M.",Lib Dem,1224,False,7,1,1,7
2010,00ATGM,Hounslow,Hounslow Heath,"Ellar, Colin",Lab,2559,True,1,2,1,7
2010,00ATGM,Hounslow,Hounslow Heath,"Grewal, Darshan S.",Lab,2533,True,2,5,2,7
2010,00ATGM,Hounslow,Hounslow Heath,"Smart, Corinna",Lab,2160,True,3,7,3,7
2010,00ATGM,Hounslow,Hounslow Heath,"Gill, Ranjit",Cons,1342,False,4,3,1,7
2010,00ATGM,Hounslow,Hounslow Heath,"Billenness, Sally A.",Lib Dem,1290,False,5,1,1,7
2010,00ATGM,Hounslow,Hounslow Heath,"Godfrey, Ranjiv",Cons,1238,False,6,4,2,7
2010,00ATGM,Hounslow,Hounslow Heath,"Kathuria, Sneh S.",Cons,1213,False,7,6,3,7
2010,00ATGN,Hounslow,Hounslow South,"Davies, Linda A.",Cons,2232,True,1,1,1,6
2010,00ATGN,Hounslow,Hounslow South,"Fisher, Pamela E.",Cons,2163,True,2,3,3,6
2010,00ATGN,Hounslow,Hounslow South,"Fisher, Bradley M.",Cons,2114,True,3,2,2,6
2010,00ATGN,Hounslow,Hounslow South,"Malik, Zara",Lab,2059,False,4,4,1,6
2010,00ATGN,Hounslow,Hounslow South,"Whatley, Robert J.",Lab,2029,False,5,6,3,6
2010,00ATGN,Hounslow,Hounslow South,"Wetzel, Dave",Lab,1957,False,6,5,2,6
2010,00ATGP,Hounslow,Hounslow West,"Dhillon, Ajmer S.",Lab,2772,True,1,1,1,7
2010,00ATGP,Hounslow,Hounslow West,"Sharma, Jagdish R.",Lab,2690,True,2,5,2,7
2010,00ATGP,Hounslow,Hounslow West,"Sond, Balvir K.",Lab,2234,True,3,6,3,7
2010,00ATGP,Hounslow,Hounslow West,"Majid, Abdul",Cons,1440,False,4,3,2,7
2010,00ATGP,Hounslow,Hounslow West,"Dhiri, Manohar L.",Cons,1408,False,5,2,1,7
2010,00ATGP,Hounslow,Hounslow West,"Viney, Anthony E.",Cons,1257,False,6,7,3,7
2010,00ATGP,Hounslow,Hounslow West,"Pasha, Noor",Lib Dem,948,False,7,4,1,7
2010,00ATGQ,Hounslow,Isleworth,"Sampson, Susan",Lab,1914,True,1,4,3,6
2010,00ATGQ,Hounslow,Isleworth,"Bains, Herminder K.",Lab,1872,True,2,1,1,6
2010,00ATGQ,Hounslow,Isleworth,"Mayne, Edward O.",Lab,1819,True,3,3,2,6
2010,00ATGQ,Hounslow,Isleworth,"Binns, Andrew P.",Cons,1322,False,4,2,1,6
2010,00ATGQ,Hounslow,Isleworth,"Stoker, Jennifer M.",Cons,1260,False,5,5,2,6
2010,00ATGQ,Hounslow,Isleworth,"Vougioukas, Jane P.",Cons,993,False,6,6,3,6
2010,00ATGR,Hounslow,Osterley & Spring Grove,"O'Reilly, Sheila M.",Cons,2554,True,1,6,2,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"Carey, Peter F.D.",Cons,2444,True,2,2,1,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"Reid, Barbara A.",Cons,2327,True,3,7,3,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"Atwal, Harleen",Lab,2021,False,4,1,1,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"Choudhry, Virender K.",Lab,1910,False,5,3,2,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"Malik, Nisar A.",Lab,1829,False,6,5,3,7
2010,00ATGR,Hounslow,Osterley & Spring Grove,"James, John C.U.",Lib Dem,1382,False,7,4,1,7
2010,00ATGS,Hounslow,Syon,"Curran, Stephen",Lab,1898,True,1,1,1,6
2010,00ATGS,Hounslow,Syon,"Dennison, Theo C.",Lab,1816,True,2,2,2,6
2010,00ATGS,Hounslow,Syon,"Ellar, Jason",Lab,1649,True,3,3,3,6
2010,00ATGS,Hounslow,Syon,"Pooley, Brenda",Cons,1367,False,4,4,1,6
2010,00ATGS,Hounslow,Syon,"Stanniland, Helen C.",Cons,1260,False,5,5,2,6
2010,00ATGS,Hounslow,Syon,"Thomas, Victoria M.",Cons,1131,False,6,6,3,6
2010,00ATGT,Hounslow,Turnham Green,"Davies, Samantha T.",Cons,2620,True,1,1,1,7
2010,00ATGT,Hounslow,Turnham Green,"Lee, Adrian H.",Cons,2475,True,2,2,2,7
2010,00ATGT,Hounslow,Turnham Green,"Thompson, Peter",Cons,2469,True,3,7,3,7
2010,00ATGT,Hounslow,Turnham Green,"Mann, Ian H.",Lib Dem,1879,False,4,3,1,7
2010,00ATGT,Hounslow,Turnham Green,"Mcloughlin, David",Lab,1346,False,5,5,2,7
2010,00ATGT,Hounslow,Turnham Green,"Mayorcas, Jack A.",Lab,1276,False,6,4,1,7
2010,00ATGT,Hounslow,Turnham Green,"Nathan, Peter",Lab,1050,False,7,6,3,7
2010,00AUFX,Islington,Barnsbury,"Murray, James",Lab,2399,True,1,6,3,9
2010,00AUFX,Islington,Barnsbury,"Chowdhury, Golam J.A.K.M. ",Lab,2165,True,2,2,1,9
2010,00AUFX,Islington,Barnsbury,"Hamitouche, Mouna",Lab,2064,True,3,5,2,9
2010,00AUFX,Islington,Barnsbury,"Strong, Oliver",Lib Dem,1460,False,4,7,3,9
2010,00AUFX,Islington,Barnsbury,"Davies, Mark W.",Lib Dem,1358,False,5,4,2,9
2010,00AUFX,Islington,Barnsbury,"Begum, Shamima",Lib Dem,1221,False,6,1,1,9
2010,00AUFX,Islington,Barnsbury,"Coleman, Flora N.J.P.",Cons,1204,False,7,3,1,9
2010,00AUFX,Islington,Barnsbury,"Tucker, David A.",Cons,1198,False,8,8,2,9
2010,00AUFX,Islington,Barnsbury,"Webster, Duncan T.R.",Cons,1111,False,9,9,3,9
2010,00AUFY,Islington,Bunhill,"Webbe, Claudia N.",Lab,2177,True,1,9,3,9
2010,00AUFY,Islington,Bunhill,"Gallagher, Troy",Lab,2056,True,2,3,1,9
2010,00AUFY,Islington,Bunhill,"Khan, Robert",Lab,1812,True,3,5,2,9
2010,00AUFY,Islington,Bunhill,"Hall, Adrian C.R.",Lib Dem,1745,False,4,4,1,9
2010,00AUFY,Islington,Bunhill,"Muswell, Peter S.",Lib Dem,1702,False,5,7,2,9
2010,00AUFY,Islington,Bunhill,"Vaja, Jyoti",Lib Dem,1623,False,6,8,3,9
2010,00AUFY,Islington,Bunhill,"Moulder, Michael",Cons,1119,False,7,6,3,9
2010,00AUFY,Islington,Bunhill,"Bull, Michael M.",Cons,1095,False,8,1,1,9
2010,00AUFY,Islington,Bunhill,"Ciantar, Sky",Cons,950,False,9,2,2,9
2010,00AUFZ,Islington,Caledonian,"Perry, Ian P.",Lab,2540,True,1,6,2,9
2010,00AUFZ,Islington,Caledonian,"Convery, Paul E.",Lab,2502,True,2,3,1,9
2010,00AUFZ,Islington,Caledonian,"Pullen, Charlynne M.C.",Lab,2245,True,3,7,3,9
2010,00AUFZ,Islington,Caledonian,"Walsh, Helen V.",Lib Dem,1762,False,4,9,3,9
2010,00AUFZ,Islington,Caledonian,"Ahad, Abdul",Lib Dem,1466,False,5,1,1,9
2010,00AUFZ,Islington,Caledonian,"Magudia, Mihir",Lib Dem,1404,False,6,5,2,9
2010,00AUFZ,Islington,Caledonian,"Cheape, David R.",Cons,880,False,7,2,1,9
2010,00AUFZ,Islington,Caledonian,"Gannon, Eve",Cons,867,False,8,4,2,9
2010,00AUFZ,Islington,Caledonian,"Simms, Ramona A.",Cons,776,False,9,8,3,9
2010,00AUGA,Islington,Canonbury,"Belford, Paula L.",Lib Dem,2012,True,1,1,1,9
2010,00AUGA,Islington,Canonbury,"Burgess, Wally",Lab,1921,True,2,2,1,9
2010,00AUGA,Islington,Canonbury,"Whaley, Faye",Lab,1905,True,3,9,3,9
2010,00AUGA,Islington,Canonbury,"Smith, Barbara G.",Lib Dem,1816,False,4,8,3,9
2010,00AUGA,Islington,Canonbury,"Mcloughlin, Tim",Lab,1797,False,5,7,2,9
2010,00AUGA,Islington,Canonbury,"Hoque, Farhana",Lib Dem,1632,False,6,5,2,9
2010,00AUGA,Islington,Canonbury,"Devlin, John J.",Cons,1093,False,7,4,2,9
2010,00AUGA,Islington,Canonbury,"Hutchinson, Oriel S.",Cons,1066,False,8,6,3,9
2010,00AUGA,Islington,Canonbury,"Crossfield, Anne",Cons,1059,False,9,3,1,9
2010,00AUGB,Islington,Clerkenwell,"Andrews, Raphael A.",Lab,1691,True,1,2,1,9
2010,00AUGB,Islington,Clerkenwell,"Charalambous, Steph",Lab,1669,True,2,4,2,9
2010,00AUGB,Islington,Clerkenwell,"Allan, George E.",Lib Dem,1622,True,3,1,1,9
2010,00AUGB,Islington,Clerkenwell,"Court, James",Lab,1539,False,4,5,3,9
2010,00AUGB,Islington,Clerkenwell,"Curran, Dominic J.",Lib Dem,1420,False,5,6,2,9
2010,00AUGB,Islington,Clerkenwell,"Ray, Marisha P.",Lib Dem,1402,False,6,7,3,9
2010,00AUGB,Islington,Clerkenwell,"Bone, Simon R.",Cons,1053,False,7,3,1,9
2010,00AUGB,Islington,Clerkenwell,"Tucker, Pauline P.M.",Cons,1053,False,8,8,2,9
2010,00AUGB,Islington,Clerkenwell,"Vaiani, David N.",Cons,905,False,9,9,3,9
2010,00AUGC,Islington,Finsbury Park,"Kelly, Philip J.",Lab,2908,True,1,5,1,9
2010,00AUGC,Islington,Finsbury Park,"Sidnell, Barbara",Lab,2660,True,2,7,3,9
2010,00AUGC,Islington,Finsbury Park,"O'Sullivan, Michael E.J.",Lab,2620,True,3,6,2,9
2010,00AUGC,Islington,Finsbury Park,"Cameron, Euan M.",Lib Dem,1271,False,4,1,1,9
2010,00AUGC,Islington,Finsbury Park,"Johnson, Heather",Lib Dem,1046,False,5,4,2,9
2010,00AUGC,Islington,Finsbury Park,"Taylor, Rebecca E.",Lib Dem,1037,False,6,8,3,9
2010,00AUGC,Islington,Finsbury Park,"Hopkins, Frank",Cons,687,False,7,2,1,9
2010,00AUGC,Islington,Finsbury Park,"Hudd, Anne M.J.",Cons,626,False,8,3,2,9
2010,00AUGC,Islington,Finsbury Park,"Watts, Nigel W.R.",Cons,576,False,9,9,3,9
2010,00AUGD,Islington,Highbury East,"Horten, Julie",Lib Dem,2506,True,1,5,2,9
2010,00AUGD,Islington,Highbury East,"Gilbert, John",Lib Dem,2484,True,2,4,1,9
2010,00AUGD,Islington,Highbury East,"Stacy, Terry",Lib Dem,2160,True,3,9,3,9
2010,00AUGD,Islington,Highbury East,"Creamer, Matt",Lab,1772,False,4,3,1,9
2010,00AUGD,Islington,Highbury East,"Jeapes, Clare",Lab,1747,False,5,6,2,9
2010,00AUGD,Islington,Highbury East,"Kaseki, Regine M.O.",Lab,1391,False,6,7,3,9
2010,00AUGD,Islington,Highbury East,"Brindle, Stephen",Cons,837,False,7,2,2,9
2010,00AUGD,Islington,Highbury East,"Barker, James A.",Cons,809,False,8,1,1,9
